1090, 0.01754, 0.005
1100, 0.02041, 0.005
1110, 0.01816, 0.005
1120, 0.02064, 0.005
1130, 0.01775, 0.005
1140, 0.02116, 0.005
1150, 0.02052, 0.005
1160, 0.02405, 0.005
1170, 0.01761, 0.005
1180, 0.01695, 0.005
1190, 0.01748, 0.005
1200, 0.01767, 0.005
1210, 0.02044, 0.005
1220, 0.01607, 0.005
1230, 0.01924, 0.005
1240, 0.02046, 0.005
1250, 0.01528, 0.005
1260, 0.02029, 0.005
1270, 0.02358, 0.005
1280, 0.01873, 0.005
1290, 0.02256, 0.005
1300, 0.02045, 0.005
1310, 0.01906, 0.005
1320, 0.01878, 0.005
1330, 0.01909, 0.005
1340, 0.01784, 0.005
1350, 0.02017, 0.005
1360, 0.01965, 0.005
1370, 0.01752, 0.005
1380, 0.02153, 0.005
1390, 0.01709, 0.005
1400, 0.02016, 0.005
1410, 0.01591, 0.005
1420, 0.02152, 0.005
1430, 0.02136, 0.005
1440, 0.01583, 0.005
1450, 0.01947, 0.005
1460, 0.02006, 0.005
1470, 0.01916, 0.005
1480, 0.01872, 0.005
1490, 0.02214, 0.005
1500, 0.02017, 0.005
1510, 0.02062, 0.005
1520, 0.01711, 0.005
1530, 0.01737, 0.005
1540, 0.01926, 0.005
1550, 0.01877, 0.005
1560, 0.01744, 0.005
1570, 0.02000, 0.005
1580, 0.01894, 0.005
1590, 0.01810, 0.005
1600, 0.02011, 0.005
1610, 0.01844, 0.005
1620, 0.01992, 0.005
1630, 0.01752, 0.005
1640, 0.01841, 0.005
1650, 0.01543, 0.005
1660, 0.01993, 0.005
1670, 0.02320, 0.005
1680, 0.02094, 0.005
1690, 0.01553, 0.005
1700, 0.01614, 0.005
1710, 0.02070, 0.005
1720, 0.01847, 0.005
1730, 0.01687, 0.005
1740, 0.01599, 0.005
1750, 0.01940, 0.005
1760, 0.01668, 0.005
1770, 0.01872, 0.005
1780, 0.01963, 0.005
1790, 0.01601, 0.005
1800, 0.01929, 0.005
1810, 0.01745, 0.005
1820, 0.01939, 0.005
1830, 0.01487, 0.005
1840, 0.01828, 0.005
1850, 0.01562, 0.005
1860, 0.02088, 0.005
1870, 0.01723, 0.005
1880, 0.01838, 0.005
1890, 0.01654, 0.005
1900, 0.01616, 0.005
1910, 0.01729, 0.005
1920, 0.01837, 0.005
1930, 0.01602, 0.005
1940, 0.01769, 0.005
1950, 0.01865, 0.005
1960, 0.01798, 0.005
1970, 0.01745, 0.005
1980, 0.01970, 0.005
1990, 0.01548, 0.005
2000, 0.01996, 0.005
2010, 0.02058, 0.005
2020, 0.01621, 0.005
2030, 0.02020, 0.005
2040, 0.02020, 0.005
2050, 0.01708, 0.005
2060, 0.01625, 0.005
2070, 0.01848, 0.005
2080, 0.01822, 0.005
2090, 0.01789, 0.005
2100, 0.01537, 0.005
2110, 0.01893, 0.005
2120, 0.01607, 0.005
2130, 0.01738, 0.005
2140, 0.01600, 0.005
2150, 0.01724, 0.005
2160, 0.01645, 0.005
2170, 0.01474, 0.005
2180, 0.01937, 0.005
2190, 0.01827, 0.005
2200, 0.01663, 0.005
2210, 0.01663, 0.005
2220, 0.01795, 0.005
2230, 0.01780, 0.005
2240, 0.01730, 0.005
2250, 0.01817, 0.005
2260, 0.01969, 0.005
2270, 0.01798, 0.005
2280, 0.01768, 0.005
2290, 0.01922, 0.005
2300, 0.01852, 0.005
2310, 0.01754, 0.005
2320, 0.01485, 0.005
2330, 0.02112, 0.005
2340, 0.01899, 0.005
2350, 0.01714, 0.005
2360, 0.01593, 0.005
2370, 0.01650, 0.005
2380, 0.01502, 0.005
2390, 0.02002, 0.005
2400, 0.01518, 0.005
2410, 0.02017, 0.005
2420, 0.01657, 0.005
2430, 0.01855, 0.005
2440, 0.01798, 0.005
2450, 0.01318, 0.005
2460, 0.01664, 0.005
2470, 0.01658, 0.005
2480, 0.01752, 0.005
2490, 0.01776, 0.005
2500, 0.01579, 0.005
2510, 0.01649, 0.005
2520, 0.01964, 0.005
2530, 0.01828, 0.005
2540, 0.01713, 0.005
2550, 0.01678, 0.005
2560, 0.01603, 0.005
2570, 0.01649, 0.005
2580, 0.01744, 0.005
2590, 0.01653, 0.005
2600, 0.01577, 0.005
2610, 0.01751, 0.005
2620, 0.01640, 0.005
2630, 0.01449, 0.005
2640, 0.01885, 0.005
2650, 0.01929, 0.005
2660, 0.01981, 0.005
2670, 0.02158, 0.005
2680, 0.01820, 0.005
2690, 0.01593, 0.005
2700, 0.02072, 0.005
2710, 0.01717, 0.005
2720, 0.01384, 0.005
2730, 0.01858, 0.005
2740, 0.01700, 0.005
2750, 0.01424, 0.005
2760, 0.01755, 0.005
2770, 0.01647, 0.005
2780, 0.01693, 0.005
2790, 0.01799, 0.005
2800, 0.01498, 0.005
2810, 0.01834, 0.005
2820, 0.01721, 0.005
2830, 0.01569, 0.005
2840, 0.01663, 0.005
2850, 0.01539, 0.005
2860, 0.01555, 0.005
2870, 0.01603, 0.005
2880, 0.02076, 0.005
2890, 0.01565, 0.005
2900, 0.01730, 0.005
2910, 0.01739, 0.005
2920, 0.01520, 0.005
2930, 0.01805, 0.005
2940, 0.01815, 0.005
2950, 0.01369, 0.005
2960, 0.01823, 0.005
2970, 0.01647, 0.005
2980, 0.01545, 0.005
2990, 0.01503, 0.005
3000, 0.01814, 0.005
3010, 0.01694, 0.005
3020, 0.01646, 0.005
3030, 0.01535, 0.005
3040, 0.01556, 0.005
3050, 0.01612, 0.005
3060, 0.01683, 0.005
3070, 0.01796, 0.005
3080, 0.01649, 0.005
3090, 0.01578, 0.005
3100, 0.01730, 0.005
3110, 0.01463, 0.005
3120, 0.01520, 0.005
3130, 0.01532, 0.005
3140, 0.01728, 0.005
3150, 0.01646, 0.005
3160, 0.02004, 0.005
3170, 0.01647, 0.005
3180, 0.01775, 0.005
3190, 0.01552, 0.005
3200, 0.01164, 0.005
3210, 0.01540, 0.005
3220, 0.01397, 0.005
3230, 0.01824, 0.005
3240, 0.01347, 0.005
3250, 0.01611, 0.005
3260, 0.01729, 0.005
3270, 0.01593, 0.005
3280, 0.01457, 0.005
3290, 0.01634, 0.005
3300, 0.01789, 0.005
3310, 0.01980, 0.005
3320, 0.01491, 0.005
3330, 0.01332, 0.005
3340, 0.01756, 0.005
3350, 0.01527, 0.005
3360, 0.01770, 0.005
3370, 0.01439, 0.005
3380, 0.01433, 0.005
3390, 0.01846, 0.005
3400, 0.01919, 0.005
3410, 0.01642, 0.005
3420, 0.01769, 0.005
3430, 0.01536, 0.005
3440, 0.01755, 0.005
3450, 0.01572, 0.005
3460, 0.01525, 0.005
3470, 0.01616, 0.005
3480, 0.01629, 0.005
3490, 0.01457, 0.005
3500, 0.01382, 0.005
3510, 0.01607, 0.005
3520, 0.01617, 0.005
3530, 0.01927, 0.005
3540, 0.01468, 0.005
3550, 0.01772, 0.005
3560, 0.01748, 0.005
3570, 0.01401, 0.005
3580, 0.01741, 0.005
3590, 0.01455, 0.005
3600, 0.01301, 0.005
3610, 0.01296, 0.005
3620, 0.01496, 0.005
3630, 0.01799, 0.005
3640, 0.01533, 0.005
3650, 0.01632, 0.005
3660, 0.01350, 0.005
3670, 0.01863, 0.005
3680, 0.01621, 0.005
3690, 0.01520, 0.005
3700, 0.01554, 0.005
3710, 0.01406, 0.005
3720, 0.01543, 0.005
3730, 0.01320, 0.005
3740, 0.01758, 0.005
3750, 0.01480, 0.005
3760, 0.01437, 0.005
3770, 0.01433, 0.005
3780, 0.01671, 0.005
3790, 0.01513, 0.005
3800, 0.01541, 0.005
3810, 0.01709, 0.005
3820, 0.01349, 0.005
3830, 0.01481, 0.005
3840, 0.01548, 0.005
3850, 0.01576, 0.005
3860, 0.01273, 0.005
3870, 0.01501, 0.005
3880, 0.01419, 0.005
3890, 0.01439, 0.005
3900, 0.01323, 0.005
3910, 0.01064, 0.005
3920, 0.01719, 0.005
3930, 0.01475, 0.005
3940, 0.01647, 0.005
3950, 0.01049, 0.005
3960, 0.01512, 0.005
3970, 0.01844, 0.005
3980, 0.01293, 0.005
3990, 0.01520, 0.005
4000, 0.01743, 0.005
4010, 0.01555, 0.005
4020, 0.01503, 0.005
4030, 0.01477, 0.005
4040, 0.01718, 0.005
4050, 0.01440, 0.005
4060, 0.01516, 0.005
4070, 0.01562, 0.005
4080, 0.01257, 0.005
4090, 0.01700, 0.005
4100, 0.01625, 0.005
4110, 0.01578, 0.005
4120, 0.01318, 0.005
4130, 0.01379, 0.005
4140, 0.01670, 0.005
4150, 0.01440, 0.005
4160, 0.01355, 0.005
4170, 0.01652, 0.005
4180, 0.01443, 0.005
4190, 0.01510, 0.005
4200, 0.01340, 0.005
4210, 0.01681, 0.005
4220, 0.01511, 0.005
4230, 0.01503, 0.005
4240, 0.01409, 0.005
4250, 0.01530, 0.005
4260, 0.01499, 0.005
4270, 0.01506, 0.005
4280, 0.01728, 0.005
4290, 0.01350, 0.005
4300, 0.01766, 0.005
4310, 0.01479, 0.005
4320, 0.01415, 0.005
4330, 0.01766, 0.005
4340, 0.01585, 0.005
4350, 0.01321, 0.005
4360, 0.01417, 0.005
4370, 0.01440, 0.005
4380, 0.01678, 0.005
4390, 0.01690, 0.005
4400, 0.01797, 0.005
4410, 0.01452, 0.005
4420, 0.01055, 0.005
4430, 0.01548, 0.005
4440, 0.01593, 0.005
4450, 0.01328, 0.005
4460, 0.01793, 0.005
4470, 0.01625, 0.005
4480, 0.01848, 0.005
4490, 0.01588, 0.005
4500, 0.01265, 0.005
4510, 0.01610, 0.005
4520, 0.01354, 0.005
4530, 0.01572, 0.005
4540, 0.01485, 0.005
4550, 0.01669, 0.005
4560, 0.01534, 0.005
4570, 0.01028, 0.005
4580, 0.01352, 0.005
4590, 0.01685, 0.005
4600, 0.01398, 0.005
4610, 0.01437, 0.005
4620, 0.01611, 0.005
4630, 0.01496, 0.005
4640, 0.01595, 0.005
4650, 0.01551, 0.005
4660, 0.01545, 0.005
4670, 0.01737, 0.005
4680, 0.01476, 0.005
4690, 0.01544, 0.005
4700, 0.01211, 0.005
4710, 0.01470, 0.005
4720, 0.01345, 0.005
4730, 0.01081, 0.005
4740, 0.01346, 0.005
4750, 0.01285, 0.005
4760, 0.01559, 0.005
4770, 0.01547, 0.005
4780, 0.01497, 0.005
4790, 0.01773, 0.005
4800, 0.01520, 0.005
4810, 0.01249, 0.005
4820, 0.01401, 0.005
4830, 0.01265, 0.005
4840, 0.01317, 0.005
4850, 0.01308, 0.005
4860, 0.01287, 0.005
4870, 0.01366, 0.005
4880, 0.01264, 0.005
4890, 0.01460, 0.005
4900, 0.01497, 0.005
4910, 0.01748, 0.005
4920, 0.01258, 0.005
4930, 0.01652, 0.005
4940, 0.01643, 0.005
4950, 0.01400, 0.005
4960, 0.02164, 0.005
4970, 0.01312, 0.005
4980, 0.01316, 0.005
4990, 0.01450, 0.005
5000, 0.01415, 0.005
5010, 0.01361, 0.005
5020, 0.01377, 0.005
5030, 0.01467, 0.005
5040, 0.01372, 0.005
5050, 0.01225, 0.005
5060, 0.01220, 0.005
5070, 0.01610, 0.005
5080, 0.01514, 0.005
5090, 0.01219, 0.005
5100, 0.01150, 0.005
5110, 0.01843, 0.005
5120, 0.01580, 0.005
5130, 0.01358, 0.005
5140, 0.01332, 0.005
5150, 0.01359, 0.005
5160, 0.01577, 0.005
5170, 0.01450, 0.005
5180, 0.01348, 0.005
5190, 0.01243, 0.005
5200, 0.01434, 0.005
5210, 0.01319, 0.005
5220, 0.01397, 0.005
5230, 0.01603, 0.005
5240, 0.01373, 0.005
5250, 0.01291, 0.005
5260, 0.01185, 0.005
5270, 0.01350, 0.005
5280, 0.01383, 0.005
5290, 0.01433, 0.005
5300, 0.01339, 0.005
5310, 0.01444, 0.005
5320, 0.01598, 0.005
5330, 0.01568, 0.005
5340, 0.01059, 0.005
5350, 0.01499, 0.005
5360, 0.01438, 0.005
5370, 0.01462, 0.005
5380, 0.01438, 0.005
5390, 0.01434, 0.005
5400, 0.01454, 0.005
5410, 0.01414, 0.005
5420, 0.01208, 0.005
5430, 0.01293, 0.005
5440, 0.01378, 0.005
5450, 0.01386, 0.005
5460, 0.01008, 0.005
5470, 0.01185, 0.005
5480, 0.01217, 0.005
5490, 0.01416, 0.005
5500, 0.01509, 0.005
5510, 0.01336, 0.005
5520, 0.01473, 0.005
5530, 0.01261, 0.005
5540, 0.01591, 0.005
5550, 0.01472, 0.005
5560, 0.01357, 0.005
5570, 0.01290, 0.005
5580, 0.01154, 0.005
5590, 0.01137, 0.005
5600, 0.01574, 0.005
5610, 0.01319, 0.005
5620, 0.01624, 0.005
5630, 0.01142, 0.005
5640, 0.01499, 0.005
5650, 0.01685, 0.005
5660, 0.01557, 0.005
5670, 0.01458, 0.005
5680, 0.01255, 0.005
5690, 0.01180, 0.005
5700, 0.01257, 0.005
5710, 0.01301, 0.005
5720, 0.01526, 0.005
5730, 0.01262, 0.005
5740, 0.01243, 0.005
5750, 0.01550, 0.005
5760, 0.01207, 0.005
5770, 0.01182, 0.005
5780, 0.01166, 0.005
5790, 0.01247, 0.005
5800, 0.01245, 0.005
5810, 0.01480, 0.005
5820, 0.01474, 0.005
5830, 0.01443, 0.005
5840, 0.01264, 0.005
5850, 0.01180, 0.005
5860, 0.01358, 0.005
5870, 0.01303, 0.005
5880, 0.01482, 0.005
5890, 0.01515, 0.005
5900, 0.01354, 0.005
5910, 0.01487, 0.005
5920, 0.01419, 0.005
5930, 0.01236, 0.005
5940, 0.01299, 0.005
5950, 0.01117, 0.005
5960, 0.01435, 0.005
5970, 0.01273, 0.005
5980, 0.01325, 0.005
5990, 0.01379, 0.005
6000, 0.01317, 0.005
6010, 0.01237, 0.005
6020, 0.01464, 0.005
6030, 0.01294, 0.005
6040, 0.01203, 0.005
6050, 0.01193, 0.005
6060, 0.01321, 0.005
6070, 0.01282, 0.005
6080, 0.01311, 0.005
6090, 0.01292, 0.005
6100, 0.01308, 0.005
6110, 0.01291, 0.005
6120, 0.01264, 0.005
6130, 0.01338, 0.005
6140, 0.01231, 0.005
6150, 0.01393, 0.005
6160, 0.01347, 0.005
6170, 0.01688, 0.005
6180, 0.01071, 0.005
6190, 0.01320, 0.005
6200, 0.01434, 0.005
6210, 0.01137, 0.005
6220, 0.01147, 0.005
6230, 0.01425, 0.005
6240, 0.01208, 0.005
6250, 0.01372, 0.005
6260, 0.01640, 0.005
6270, 0.01251, 0.005
6280, 0.01271, 0.005
6290, 0.01411, 0.005
6300, 0.01069, 0.005
6310, 0.01193, 0.005
6320, 0.01591, 0.005
6330, 0.01426, 0.005
6340, 0.01485, 0.005
6350, 0.01110, 0.005
6360, 0.01142, 0.005
6370, 0.01370, 0.005
6380, 0.01439, 0.005
6390, 0.01271, 0.005
6400, 0.01298, 0.005
6410, 0.01218, 0.005
6420, 0.01271, 0.005
6430, 0.01211, 0.005
6440, 0.01399, 0.005
6450, 0.01578, 0.005
6460, 0.01122, 0.005
6470, 0.01353, 0.005
6480, 0.01450, 0.005
6490, 0.01431, 0.005
6500, 0.01137, 0.005
6510, 0.01449, 0.005
6520, 0.01141, 0.005
6530, 0.01594, 0.005
6540, 0.01424, 0.005
6550, 0.01323, 0.005
6560, 0.01354, 0.005
6570, 0.01333, 0.005
6580, 0.01432, 0.005
6590, 0.01296, 0.005
6600, 0.01664, 0.005
6610, 0.01076, 0.005
6620, 0.01209, 0.005
6630, 0.01192, 0.005
6640, 0.01220, 0.005
6650, 0.01293, 0.005
6660, 0.01432, 0.005
6670, 0.01319, 0.005
6680, 0.01267, 0.005
6690, 0.01296, 0.005
6700, 0.00998, 0.005
6710, 0.01275, 0.005
6720, 0.01288, 0.005
6730, 0.01377, 0.005
6740, 0.01106, 0.005
6750, 0.01066, 0.005
6760, 0.01167, 0.005
6770, 0.01407, 0.005
6780, 0.01217, 0.005
6790, 0.01211, 0.005
6800, 0.01239, 0.005
6810, 0.01388, 0.005
6820, 0.01203, 0.005
6830, 0.01251, 0.005
6840, 0.01173, 0.005
6850, 0.01235, 0.005
6860, 0.01177, 0.005
6870, 0.01265, 0.005
6880, 0.01261, 0.005
6890, 0.01245, 0.005
6900, 0.01367, 0.005
6910, 0.01404, 0.005
6920, 0.01232, 0.005
6930, 0.01043, 0.005
6940, 0.01296, 0.005
6950, 0.01509, 0.005
6960, 0.00989, 0.005
6970, 0.01274, 0.005
6980, 0.01156, 0.005
6990, 0.01239, 0.005
7000, 0.01330, 0.005
7010, 0.01345, 0.005
7020, 0.01053, 0.005
7030, 0.01514, 0.005
7040, 0.01390, 0.005
7050, 0.01379, 0.005
7060, 0.01333, 0.005
7070, 0.01380, 0.005
7080, 0.01165, 0.005
7090, 0.01090, 0.005
7100, 0.00919, 0.005
7110, 0.01366, 0.005
7120, 0.01300, 0.005
7130, 0.01402, 0.005
7140, 0.01641, 0.005
7150, 0.01264, 0.005
7160, 0.01442, 0.005
7170, 0.01209, 0.005
7180, 0.01247, 0.005
7190, 0.01529, 0.005
7200, 0.01265, 0.005
7210, 0.01139, 0.005
7220, 0.01455, 0.005
7230, 0.01242, 0.005
7240, 0.01056, 0.005
7250, 0.01055, 0.005
7260, 0.01272, 0.005
7270, 0.01093, 0.005
7280, 0.01380, 0.005
7290, 0.01599, 0.005
7300, 0.01414, 0.005
7310, 0.01062, 0.005
7320, 0.01238, 0.005
7330, 0.01224, 0.005
7340, 0.01181, 0.005
7350, 0.01408, 0.005
7360, 0.01286, 0.005
7370, 0.01108, 0.005
7380, 0.01307, 0.005
7390, 0.01274, 0.005
7400, 0.01079, 0.005
7410, 0.01262, 0.005
7420, 0.01414, 0.005
7430, 0.01042, 0.005
7440, 0.01083, 0.005
7450, 0.01305, 0.005
7460, 0.01343, 0.005
7470, 0.01239, 0.005
7480, 0.01411, 0.005
7490, 0.01141, 0.005
7500, 0.01481, 0.005
7510, 0.01126, 0.005
7520, 0.01333, 0.005
7530, 0.01055, 0.005
7540, 0.01247, 0.005
7550, 0.01099, 0.005
7560, 0.01287, 0.005
7570, 0.01434, 0.005
7580, 0.01346, 0.005
7590, 0.01001, 0.005
7600, 0.01388, 0.005
7610, 0.01272, 0.005
7620, 0.01222, 0.005
7630, 0.01356, 0.005
7640, 0.01286, 0.005
7650, 0.01452, 0.005
7660, 0.01436, 0.005
7670, 0.01150, 0.005
7680, 0.01103, 0.005
7690, 0.01170, 0.005
7700, 0.01219, 0.005
7710, 0.01282, 0.005
7720, 0.01258, 0.005
7730, 0.01171, 0.005
7740, 0.01320, 0.005
7750, 0.01033, 0.005
7760, 0.01180, 0.005
7770, 0.01358, 0.005
7780, 0.01099, 0.005
7790, 0.01105, 0.005
7800, 0.01443, 0.005
7810, 0.01212, 0.005
7820, 0.01184, 0.005
7830, 0.01306, 0.005
7840, 0.01425, 0.005
7850, 0.01174, 0.005
7860, 0.01219, 0.005
7870, 0.01161, 0.005
7880, 0.01252, 0.005
7890, 0.01147, 0.005
7900, 0.01271, 0.005
7910, 0.01119, 0.005
7920, 0.01179, 0.005
7930, 0.01316, 0.005
7940, 0.01174, 0.005
7950, 0.01427, 0.005
7960, 0.01170, 0.005
7970, 0.01074, 0.005
7980, 0.01229, 0.005
7990, 0.00982, 0.005
8000, 0.01247, 0.005
8010, 0.01428, 0.005
8020, 0.01259, 0.005
8030, 0.01235, 0.005
8040, 0.01164, 0.005
8050, 0.00934, 0.005
8060, 0.01388, 0.005
8070, 0.01092, 0.005
8080, 0.01517, 0.005
8090, 0.01108, 0.005
8100, 0.01149, 0.005
8110, 0.01330, 0.005
8120, 0.01219, 0.005
8130, 0.01211, 0.005
8140, 0.01185, 0.005
8150, 0.01191, 0.005
8160, 0.01177, 0.005
8170, 0.01321, 0.005
8180, 0.01519, 0.005
8190, 0.01000, 0.005
8200, 0.01084, 0.005
8210, 0.01283, 0.005
8220, 0.01492, 0.005
8230, 0.01247, 0.005
8240, 0.01181, 0.005
8250, 0.01134, 0.005
8260, 0.01035, 0.005
8270, 0.01346, 0.005
8280, 0.01075, 0.005
8290, 0.00940, 0.005
8300, 0.01112, 0.005
8310, 0.01685, 0.005
8320, 0.01156, 0.005
8330, 0.01124, 0.005
8340, 0.01117, 0.005
8350, 0.01199, 0.005
8360, 0.01181, 0.005
8370, 0.00953, 0.005
8380, 0.01043, 0.005
8390, 0.01284, 0.005
8400, 0.01204, 0.005
8410, 0.01235, 0.005
8420, 0.01267, 0.005
8430, 0.01010, 0.005
8440, 0.01289, 0.005
8450, 0.01159, 0.005
8460, 0.01145, 0.005
8470, 0.01175, 0.005
8480, 0.00961, 0.005
8490, 0.01165, 0.005
8500, 0.01033, 0.005
8510, 0.01189, 0.005
8520, 0.01104, 0.005
8530, 0.01275, 0.005
8540, 0.01184, 0.005
8550, 0.01221, 0.005
8560, 0.01234, 0.005
8570, 0.01242, 0.005
8580, 0.01499, 0.005
8590, 0.01167, 0.005
8600, 0.01194, 0.005
8610, 0.01240, 0.005
8620, 0.01198, 0.005
8630, 0.01233, 0.005
8640, 0.01132, 0.005
8650, 0.01128, 0.005
8660, 0.01079, 0.005
8670, 0.00941, 0.005
8680, 0.01193, 0.005
8690, 0.01405, 0.005
8700, 0.01210, 0.005
8710, 0.01055, 0.005
8720, 0.01273, 0.005
8730, 0.00943, 0.005
8740, 0.01084, 0.005
8750, 0.01224, 0.005
8760, 0.01331, 0.005
8770, 0.01278, 0.005
8780, 0.00982, 0.005
8790, 0.01326, 0.005
8800, 0.01259, 0.005
8810, 0.01176, 0.005
8820, 0.01093, 0.005
8830, 0.01332, 0.005
8840, 0.01226, 0.005
8850, 0.01240, 0.005
8860, 0.01295, 0.005
8870, 0.01173, 0.005
8880, 0.01124, 0.005
8890, 0.01225, 0.005
8900, 0.01293, 0.005
8910, 0.01406, 0.005
8920, 0.01205, 0.005
8930, 0.01327, 0.005
8940, 0.01231, 0.005
8950, 0.00897, 0.005
8960, 0.01014, 0.005
8970, 0.00940, 0.005
8980, 0.01239, 0.005
8990, 0.01150, 0.005
9000, 0.01130, 0.005
9010, 0.01195, 0.005
9020, 0.01298, 0.005
9030, 0.00931, 0.005
9040, 0.01070, 0.005
9050, 0.00933, 0.005
9060, 0.01208, 0.005
9070, 0.01224, 0.005
9080, 0.01130, 0.005
9090, 0.01213, 0.005
9100, 0.01198, 0.005
9110, 0.01102, 0.005
9120, 0.01032, 0.005
9130, 0.01162, 0.005
9140, 0.01009, 0.005
9150, 0.01250, 0.005
9160, 0.01164, 0.005
9170, 0.01095, 0.005
9180, 0.01036, 0.005
9190, 0.01317, 0.005
9200, 0.01320, 0.005
9210, 0.00910, 0.005
9220, 0.01125, 0.005
9230, 0.01185, 0.005
9240, 0.01136, 0.005
9250, 0.01162, 0.005
9260, 0.01174, 0.005
9270, 0.01283, 0.005
9280, 0.01227, 0.005
9290, 0.01139, 0.005
9300, 0.01073, 0.005
9310, 0.01082, 0.005
9320, 0.01285, 0.005
9330, 0.01155, 0.005
9340, 0.01186, 0.005
9350, 0.01401, 0.005
9360, 0.01146, 0.005
9370, 0.00930, 0.005
9380, 0.01060, 0.005
9390, 0.01133, 0.005
9400, 0.01166, 0.005
9410, 0.01162, 0.005
9420, 0.01135, 0.005
9430, 0.01361, 0.005
9440, 0.01157, 0.005
9450, 0.01226, 0.005
9460, 0.01123, 0.005
9470, 0.01373, 0.005
9480, 0.01049, 0.005
9490, 0.01052, 0.005
9500, 0.01129, 0.005
9510, 0.01294, 0.005
9520, 0.01278, 0.005
9530, 0.01049, 0.005
9540, 0.00955, 0.005
9550, 0.01120, 0.005
9560, 0.01099, 0.005
9570, 0.01341, 0.005
9580, 0.00977, 0.005
9590, 0.01090, 0.005
9600, 0.01198, 0.005
9610, 0.01070, 0.005
9620, 0.01272, 0.005
9630, 0.00938, 0.005
9640, 0.01168, 0.005
9650, 0.01342, 0.005
9660, 0.01056, 0.005
9670, 0.01307, 0.005
9680, 0.01237, 0.005
9690, 0.01174, 0.005
9700, 0.00861, 0.005
9710, 0.00976, 0.005
9720, 0.01199, 0.005
9730, 0.01194, 0.005
9740, 0.01000, 0.005
9750, 0.01215, 0.005
9760, 0.01054, 0.005
9770, 0.00979, 0.005
9780, 0.01130, 0.005
9790, 0.01005, 0.005
9800, 0.01362, 0.005
9810, 0.00898, 0.005
9820, 0.00885, 0.005
9830, 0.01006, 0.005
9840, 0.01094, 0.005
9850, 0.01008, 0.005
9860, 0.01050, 0.005
9870, 0.01211, 0.005
9880, 0.01139, 0.005
9890, 0.01182, 0.005
9900, 0.01092, 0.005
9910, 0.00894, 0.005
9920, 0.01125, 0.005
9930, 0.01009, 0.005
9940, 0.01295, 0.005
9950, 0.01320, 0.005
9960, 0.01304, 0.005
9970, 0.00904, 0.005
9980, 0.01062, 0.005
9990, 0.01141, 0.005
10000, 0.01392, 0.005
10010, 0.01251, 0.02
10020, 0.01352, 0.02
10030, 0.01691, 0.02
10040, 0.01439, 0.02
10050, 0.01498, 0.02
10060, 0.01355, 0.02
10070, 0.01281, 0.02
